event_id,popularity_tier,city_tier,venue_capacity_tier,face_value,price,price_ratio,days_until_event,is_weekend,competing_listings,listing_age_hours,sold,sale_price
307,4,1,2,4070.0,4960.0,1.2187,82,1,2,51,1,4720.0
307,4,1,2,4070.0,3100.0,0.7617,40,1,3,110,1,2960.0
307,4,1,2,4070.0,3260.0,0.801,33,1,2,140,1,2890.0
307,4,1,2,4070.0,5110.0,1.2555,107,1,8,55,0,
307,4,1,2,4070.0,3770.0,0.9263,31,1,1,597,1,3640.0
307,4,1,2,4070.0,5260.0,1.2924,55,1,3,150,1,5260.0
308,4,1,3,6540.0,6390.0,0.9771,108,1,1,406,1,6220.0
308,4,1,3,6540.0,4810.0,0.7355,60,1,0,569,1,4330.0
308,4,1,3,6540.0,3560.0,0.5443,65,1,1,405,1,3470.0
308,4,1,3,6540.0,2990.0,0.4572,55,1,8,90,1,2860.0
308,4,1,3,6540.0,8630.0,1.3196,4,1,0,213,1,8600.0
308,4,1,3,6540.0,6870.0,1.0505,103,1,3,92,1,6730.0
308,4,1,3,6540.0,9230.0,1.4113,28,1,0,276,0,
308,4,1,3,6540.0,4700.0,0.7187,63,1,1,58,1,4510.0
308,4,1,3,6540.0,7020.0,1.0734,61,1,1,12,1,6580.0
308,4,1,3,6540.0,7700.0,1.1774,59,1,8,360,0,
308,4,1,3,6540.0,7330.0,1.1208,92,1,3,449,1,7320.0
308,4,1,3,6540.0,5730.0,0.8761,91,1,3,32,0,
308,4,1,3,6540.0,5600.0,0.8563,16,1,2,706,1,5520.0
308,4,1,3,6540.0,9410.0,1.4388,91,1,2,259,1,8700.0
308,4,1,3,6540.0,5950.0,0.9098,106,1,2,189,1,5950.0
309,2,1,2,2060.0,2860.0,1.3883,32,0,5,291,0,
309,2,1,2,2060.0,1780.0,0.8641,100,0,1,178,0,
309,2,1,2,2060.0,3580.0,1.7379,77,0,0,257,0,
309,2,1,2,2060.0,2530.0,1.2282,32,0,0,290,0,
309,2,1,2,2060.0,2730.0,1.3252,55,0,0,276,0,
309,2,1,2,2060.0,2620.0,1.2718,101,0,0,255,1,2620.0
309,2,1,2,2060.0,2770.0,1.3447,92,0,3,44,0,
309,2,1,2,2060.0,2880.0,1.3981,38,0,1,104,1,2790.0
309,2,1,2,2060.0,2350.0,1.1408,89,0,1,559,1,2130.0
309,2,1,2,2060.0,1340.0,0.6505,78,0,0,635,1,1340.0
309,2,1,2,2060.0,1550.0,0.7524,67,0,1,173,1,1480.0
309,2,1,2,2060.0,1660.0,0.8058,15,0,3,405,0,
309,2,1,2,2060.0,1770.0,0.8592,3,0,1,650,0,
309,2,1,2,2060.0,1820.0,0.8835,21,0,1,467,0,
309,2,1,2,2060.0,3560.0,1.7282,46,0,2,482,1,3250.0
310,4,2,2,7080.0,7410.0,1.0466,13,1,2,460,0,
310,4,2,2,7080.0,5510.0,0.7782,47,1,5,30,1,5460.0
310,4,2,2,7080.0,9650.0,1.363,106,1,0,410,1,9650.0
310,4,2,2,7080.0,5780.0,0.8164,50,1,5,299,1,5550.0
310,4,2,2,7080.0,5970.0,0.8432,1,1,5,113,0,
310,4,2,2,7080.0,6410.0,0.9054,9,1,1,352,1,6410.0
310,4,2,2,7080.0,8240.0,1.1638,70,1,0,263,1,7880.0
310,4,2,2,7080.0,5120.0,0.7232,2,1,3,357,1,5120.0
310,4,2,2,7080.0,6040.0,0.8531,46,1,0,558,1,6020.0
310,4,2,2,7080.0,5860.0,0.8277,107,1,3,195,0,
310,4,2,2,7080.0,6460.0,0.9124,70,1,1,609,1,6040.0
310,4,2,2,7080.0,6250.0,0.8828,50,1,0,402,1,6200.0
310,4,2,2,7080.0,11830.0,1.6709,85,1,3,158,0,
310,4,2,2,7080.0,8670.0,1.2246,4,1,3,13,1,8670.0
310,4,2,2,7080.0,7220.0,1.0198,105,1,0,355,1,7040.0
311,3,3,1,4620.0,4330.0,0.9372,83,1,1,162,0,
311,3,3,1,4620.0,6450.0,1.3961,85,1,0,270,0,
311,3,3,1,4620.0,3710.0,0.803,36,1,8,571,1,3600.0
311,3,3,1,4620.0,4510.0,0.9762,37,1,0,689,1,4260.0
311,3,3,1,4620.0,5890.0,1.2749,100,1,3,448,1,5590.0
311,3,3,1,4620.0,4860.0,1.0519,19,1,0,565,1,4710.0
311,3,3,1,4620.0,2740.0,0.5931,103,1,0,494,1,2740.0
311,3,3,1,4620.0,4740.0,1.026,6,1,0,604,1,4400.0
311,3,3,1,4620.0,3580.0,0.7749,78,1,1,462,1,3490.0
311,3,3,1,4620.0,3270.0,0.7078,34,1,0,236,1,2960.0
311,3,3,1,4620.0,4140.0,0.8961,18,1,1,488,1,3970.0
311,3,3,1,4620.0,4640.0,1.0043,76,1,5,113,0,
311,3,3,1,4620.0,2610.0,0.5649,75,1,1,607,0,
311,3,3,1,4620.0,3110.0,0.6732,83,1,2,520,1,3110.0
311,3,3,1,4620.0,2830.0,0.6126,43,1,1,673,1,2590.0
312,4,2,3,8360.0,8200.0,0.9809,53,0,0,317,1,7700.0
312,4,2,3,8360.0,7980.0,0.9545,19,0,0,217,1,7480.0
312,4,2,3,8360.0,4940.0,0.5909,23,0,5,369,1,4840.0
312,4,2,3,8360.0,7840.0,0.9378,54,0,8,414,1,7840.0
312,4,2,3,8360.0,6840.0,0.8182,45,0,3,76,0,
312,4,2,3,8360.0,7340.0,0.878,102,0,1,223,1,7340.0
312,4,2,3,8360.0,10120.0,1.2105,16,0,2,58,1,8990.0
312,4,2,3,8360.0,9290.0,1.1112,62,0,3,52,1,9100.0
312,4,2,3,8360.0,7420.0,0.8876,67,0,1,198,1,7080.0
312,4,2,3,8360.0,8900.0,1.0646,17,0,0,250,1,8500.0
312,4,2,3,8360.0,9230.0,1.1041,41,0,1,116,1,9230.0
312,4,2,3,8360.0,9910.0,1.1854,71,0,0,136,0,
312,4,2,3,8360.0,9290.0,1.1112,86,0,3,85,1,8630.0
312,4,2,3,8360.0,10610.0,1.2691,13,0,0,538,1,10520.0
312,4,2,3,8360.0,6600.0,0.7895,108,0,0,51,1,6510.0
313,2,3,1,2140.0,1580.0,0.7383,73,0,2,157,0,
313,2,3,1,2140.0,1550.0,0.7243,81,0,1,350,1,1540.0
313,2,3,1,2140.0,2100.0,0.9813,78,0,1,291,0,
313,2,3,1,2140.0,1870.0,0.8738,39,0,1,29,1,1820.0
313,2,3,1,2140.0,1930.0,0.9019,82,0,1,9,0,
313,2,3,1,2140.0,2950.0,1.3785,36,0,0,555,0,
313,2,3,1,2140.0,3190.0,1.4907,73,0,2,513,0,
313,2,3,1,2140.0,1870.0,0.8738,18,0,3,533,1,1810.0
313,2,3,1,2140.0,2480.0,1.1589,30,0,0,573,1,2480.0
313,2,3,1,2140.0,2120.0,0.9907,103,0,2,271,1,2030.0
313,2,3,1,2140.0,1500.0,0.7009,19,0,5,556,0,
313,2,3,1,2140.0,1770.0,0.8271,57,0,3,148,0,
313,2,3,1,2140.0,1830.0,0.8551,5,0,8,62,0,
313,2,3,1,2140.0,1680.0,0.785,107,0,2,378,1,1680.0
313,2,3,1,2140.0,1380.0,0.6449,61,0,2,134,1,1380.0
314,2,2,2,1420.0,1860.0,1.3099,94,0,1,24,0,
314,2,2,2,1420.0,1330.0,0.9366,47,0,0,596,1,1250.0
314,2,2,2,1420.0,1620.0,1.1408,8,0,0,308,1,1590.0
314,2,2,2,1420.0,790.0,0.5563,100,0,1,121,0,
314,2,2,2,1420.0,1090.0,0.7676,67,0,5,642,0,
314,2,2,2,1420.0,1430.0,1.007,88,0,1,250,1,1380.0
314,2,2,2,1420.0,1410.0,0.993,80,0,2,463,1,1390.0
314,2,2,2,1420.0,1930.0,1.3592,66,0,1,177,1,1780.0
314,2,2,2,1420.0,1600.0,1.1268,55,0,2,227,1,1420.0
314,2,2,2,1420.0,2150.0,1.5141,70,0,0,77,0,
314,2,2,2,1420.0,1060.0,0.7465,57,0,3,634,1,1010.0
314,2,2,2,1420.0,1130.0,0.7958,84,0,2,428,1,1090.0
314,2,2,2,1420.0,1580.0,1.1127,84,0,1,703,1,1520.0
314,2,2,2,1420.0,1290.0,0.9085,38,0,1,509,1,1290.0
314,2,2,2,1420.0,1800.0,1.2676,91,0,3,6,0,
315,3,1,2,4650.0,3380.0,0.7269,69,1,1,646,1,3100.0
315,3,1,2,4650.0,4050.0,0.871,21,1,0,532,1,4050.0
315,3,1,2,4650.0,5620.0,1.2086,42,1,0,631,0,
315,3,1,2,4650.0,3240.0,0.6968,23,1,3,140,1,3070.0
315,3,1,2,4650.0,2700.0,0.5806,73,1,0,519,1,2490.0
315,3,1,2,4650.0,3360.0,0.7226,92,1,2,402,1,3330.0
315,3,1,2,4650.0,4140.0,0.8903,98,1,5,127,1,4070.0
315,3,1,2,4650.0,5110.0,1.0989,45,1,1,302,1,4980.0
315,3,1,2,4650.0,4830.0,1.0387,63,1,2,205,0,
315,3,1,2,4650.0,3110.0,0.6688,45,1,5,389,1,2750.0
315,3,1,2,4650.0,4190.0,0.9011,4,1,3,106,0,
315,3,1,2,4650.0,5810.0,1.2495,98,1,1,134,1,5810.0
315,3,1,2,4650.0,3390.0,0.729,95,1,8,462,0,
315,3,1,2,4650.0,4390.0,0.9441,9,1,0,408,0,
315,3,1,2,4650.0,3180.0,0.6839,67,1,1,122,1,2940.0
316,3,1,3,2630.0,1460.0,0.5551,35,0,0,65,1,1380.0
316,3,1,3,2630.0,2480.0,0.943,90,0,2,621,0,
316,3,1,3,2630.0,2770.0,1.0532,58,0,3,407,1,2660.0
316,3,1,3,2630.0,2550.0,0.9696,11,0,1,544,1,2420.0
316,3,1,3,2630.0,2240.0,0.8517,6,0,1,121,1,2240.0
316,3,1,3,2630.0,1580.0,0.6008,60,0,1,556,1,1540.0
316,3,1,3,2630.0,4010.0,1.5247,16,0,1,322,1,3910.0
316,3,1,3,2630.0,2690.0,1.0228,46,0,1,63,0,
316,3,1,3,2630.0,3410.0,1.2966,37,0,3,237,1,3410.0
316,3,1,3,2630.0,2370.0,0.9011,19,0,5,560,1,2310.0
316,3,1,3,2630.0,2590.0,0.9848,103,0,2,547,1,2410.0
316,3,1,3,2630.0,3560.0,1.3536,62,0,0,633,1,3460.0
316,3,1,3,2630.0,4010.0,1.5247,87,0,0,399,0,
316,3,1,3,2630.0,2150.0,0.8175,33,0,1,623,1,1970.0
316,3,1,3,2630.0,3360.0,1.2776,80,0,1,697,1,3360.0
317,5,1,2,14390.0,11240.0,0.7811,5,1,1,463,1,11240.0
317,5,1,2,14390.0,12210.0,0.8485,72,1,2,631,1,11610.0
317,5,1,2,14390.0,18710.0,1.3002,30,1,2,331,1,17660.0
317,5,1,2,14390.0,16500.0,1.1466,40,1,5,173,0,
317,5,1,2,14390.0,15350.0,1.0667,59,1,0,628,1,15110.0
317,5,1,2,14390.0,16770.0,1.1654,108,1,2,548,1,16770.0
317,5,1,2,14390.0,10820.0,0.7519,34,1,2,20,1,10320.0
317,5,1,2,14390.0,12850.0,0.893,33,1,0,673,1,12790.0
317,5,1,2,14390.0,13070.0,0.9083,84,1,0,318,1,13070.0
317,5,1,2,14390.0,9760.0,0.6782,1,1,3,688,1,9090.0
317,5,1,2,14390.0,10680.0,0.7422,87,1,1,139,1,10070.0
317,5,1,2,14390.0,14950.0,1.0389,20,1,0,446,1,13760.0
317,5,1,2,14390.0,14410.0,1.0014,21,1,0,287,1,13590.0
317,5,1,2,14390.0,8160.0,0.5671,104,1,5,627,1,7550.0
317,5,1,2,14390.0,12220.0,0.8492,19,1,0,627,1,11350.0
318,3,1,1,4460.0,5420.0,1.2152,43,1,2,419,1,5420.0
318,3,1,1,4460.0,4980.0,1.1166,24,1,2,274,1,4530.0
318,3,1,1,4460.0,4170.0,0.935,73,1,2,475,0,
318,3,1,1,4460.0,3490.0,0.7825,21,1,3,401,1,3490.0
318,3,1,1,4460.0,4320.0,0.9686,106,1,2,219,1,4320.0
318,3,1,1,4460.0,3200.0,0.7175,57,1,1,602,1,3200.0
318,3,1,1,4460.0,3620.0,0.8117,5,1,5,601,1,3620.0
318,3,1,1,4460.0,5910.0,1.3251,49,1,8,211,1,5910.0
318,3,1,1,4460.0,5500.0,1.2332,54,1,1,477,0,
318,3,1,1,4460.0,2370.0,0.5314,68,1,2,0,1,2330.0
318,3,1,1,4460.0,5880.0,1.3184,58,1,0,560,1,5620.0
318,3,1,1,4460.0,2830.0,0.6345,22,1,0,135,1,2810.0
318,3,1,1,4460.0,5770.0,1.2937,76,1,3,172,1,5560.0
318,3,1,1,4460.0,4030.0,0.9036,52,1,0,203,1,3830.0
318,3,1,1,4460.0,3430.0,0.7691,60,1,3,568,0,
319,1,2,1,620.0,730.0,1.1774,83,1,5,105,0,
319,1,2,1,620.0,320.0,0.5161,21,1,0,463,1,300.0
319,1,2,1,620.0,590.0,0.9516,16,1,1,618,0,
319,1,2,1,620.0,350.0,0.5645,90,1,1,336,1,350.0
319,1,2,1,620.0,1050.0,1.6935,42,1,0,440,0,
319,1,2,1,620.0,610.0,0.9839,1,1,2,106,0,
319,1,2,1,620.0,630.0,1.0161,33,1,1,308,0,
319,1,2,1,620.0,420.0,0.6774,41,1,5,401,1,420.0
319,1,2,1,620.0,830.0,1.3387,94,1,1,629,0,
319,1,2,1,620.0,840.0,1.3548,90,1,0,686,0,
319,1,2,1,620.0,710.0,1.1452,53,1,0,282,0,
319,1,2,1,620.0,670.0,1.0806,79,1,1,3,0,
319,1,2,1,620.0,720.0,1.1613,28,1,2,493,0,
319,1,2,1,620.0,590.0,0.9516,25,1,8,563,0,
319,1,2,1,620.0,620.0,1.0,69,1,2,371,0,
320,5,1,3,9950.0,8500.0,0.8543,108,1,0,668,1,8500.0
320,5,1,3,9950.0,9960.0,1.001,93,1,0,224,1,9960.0
320,5,1,3,9950.0,7770.0,0.7809,79,1,1,50,1,7770.0
320,5,1,3,9950.0,8510.0,0.8553,14,1,3,300,1,7840.0
320,5,1,3,9950.0,9450.0,0.9497,48,1,3,660,1,9280.0
320,5,1,3,9950.0,5370.0,0.5397,1,1,1,622,1,4950.0
320,5,1,3,9950.0,6570.0,0.6603,38,1,0,665,1,6570.0
320,5,1,3,9950.0,8870.0,0.8915,88,1,2,685,1,8280.0
320,5,1,3,9950.0,11840.0,1.1899,49,1,3,254,1,11780.0
320,5,1,3,9950.0,11610.0,1.1668,54,1,2,534,1,10960.0
320,5,1,3,9950.0,5190.0,0.5216,74,1,0,60,1,4830.0
320,5,1,3,9950.0,6690.0,0.6724,72,1,5,335,1,6150.0
320,5,1,3,9950.0,9570.0,0.9618,52,1,2,344,1,9570.0
320,5,1,3,9950.0,10380.0,1.0432,62,1,8,390,0,
320,5,1,3,9950.0,8580.0,0.8623,4,1,2,674,1,8330.0
321,5,2,3,16570.0,17720.0,1.0694,40,0,3,218,1,16620.0
321,5,2,3,16570.0,12140.0,0.7326,55,0,1,424,1,11010.0
321,5,2,3,16570.0,24080.0,1.4532,65,0,0,569,1,23750.0
321,5,2,3,16570.0,20460.0,1.2348,12,0,3,600,0,
321,5,2,3,16570.0,8070.0,0.487,100,0,0,612,1,7920.0
321,5,2,3,16570.0,17250.0,1.041,7,0,2,478,1,17250.0
321,5,2,3,16570.0,27370.0,1.6518,48,0,1,530,0,
321,5,2,3,16570.0,13740.0,0.8292,99,0,8,235,1,13090.0
321,5,2,3,16570.0,16900.0,1.0199,44,0,5,600,1,16640.0
321,5,2,3,16570.0,8000.0,0.4828,49,0,0,129,1,7750.0
321,5,2,3,16570.0,13020.0,0.7858,31,0,3,23,1,12510.0
321,5,2,3,16570.0,9410.0,0.5679,55,0,1,706,1,9410.0
321,5,2,3,16570.0,15990.0,0.965,94,0,2,606,0,
321,5,2,3,16570.0,13080.0,0.7894,39,0,3,610,0,
321,5,2,3,16570.0,10420.0,0.6288,71,0,1,1,1,10000.0
322,2,2,2,2270.0,2860.0,1.2599,86,0,1,300,0,
322,2,2,2,2270.0,1650.0,0.7269,102,0,0,426,1,1530.0
322,2,2,2,2270.0,2060.0,0.9075,32,0,2,397,0,
322,2,2,2,2270.0,2350.0,1.0352,97,0,0,573,0,
322,2,2,2,2270.0,2700.0,1.1894,29,0,2,643,0,
322,2,2,2,2270.0,3050.0,1.3436,101,0,0,464,0,
322,2,2,2,2270.0,2700.0,1.1894,108,0,0,651,0,
322,2,2,2,2270.0,2180.0,0.9604,97,0,0,680,0,
322,2,2,2,2270.0,2170.0,0.9559,19,0,3,562,0,
322,2,2,2,2270.0,1710.0,0.7533,73,0,5,223,0,
322,2,2,2,2270.0,3360.0,1.4802,106,0,2,24,0,
322,2,2,2,2270.0,2120.0,0.9339,59,0,0,183,1,1950.0
322,2,2,2,2270.0,1850.0,0.815,67,0,3,430,1,1820.0
322,2,2,2,2270.0,2550.0,1.1233,63,0,0,376,0,
322,2,2,2,2270.0,1930.0,0.8502,96,0,0,322,1,1760.0
323,5,2,3,12870.0,6710.0,0.5214,87,1,0,171,1,6710.0
323,5,2,3,12870.0,14950.0,1.1616,18,1,5,145,0,
323,5,2,3,12870.0,13370.0,1.0389,13,1,1,635,1,12590.0
323,5,2,3,12870.0,11090.0,0.8617,75,1,3,620,1,11090.0
323,5,2,3,12870.0,11250.0,0.8741,91,1,0,609,1,10710.0
323,5,2,3,12870.0,12430.0,0.9658,41,1,0,591,1,11750.0
323,5,2,3,12870.0,14330.0,1.1134,64,1,1,664,1,13740.0
323,5,2,3,12870.0,16920.0,1.3147,9,1,0,108,1,15280.0
323,5,2,3,12870.0,12450.0,0.9674,15,1,0,52,1,12450.0
323,5,2,3,12870.0,12980.0,1.0085,77,1,1,637,1,12790.0
323,5,2,3,12870.0,8590.0,0.6674,35,1,0,283,1,8320.0
323,5,2,3,12870.0,10020.0,0.7786,89,1,0,222,1,9710.0
323,5,2,3,12870.0,8730.0,0.6783,66,1,5,262,1,8730.0
323,5,2,3,12870.0,7940.0,0.6169,70,1,1,267,1,7300.0
323,5,2,3,12870.0,15810.0,1.2284,62,1,1,297,1,15050.0
324,1,2,1,1390.0,1150.0,0.8273,27,1,3,393,0,
324,1,2,1,1390.0,1490.0,1.0719,73,1,1,272,0,
324,1,2,1,1390.0,1080.0,0.777,98,1,3,600,0,
324,1,2,1,1390.0,1320.0,0.9496,17,1,0,49,0,
324,1,2,1,1390.0,1600.0,1.1511,11,1,3,455,0,
324,1,2,1,1390.0,1480.0,1.0647,47,1,3,219,0,
324,1,2,1,1390.0,1990.0,1.4317,90,1,1,74,0,
324,1,2,1,1390.0,1400.0,1.0072,77,1,3,88,1,1380.0
324,1,2,1,1390.0,1030.0,0.741,44,1,0,211,1,980.0
324,1,2,1,1390.0,1940.0,1.3957,22,1,8,577,0,
324,1,2,1,1390.0,660.0,0.4748,6,1,1,342,1,650.0
324,1,2,1,1390.0,1680.0,1.2086,74,1,8,386,0,
324,1,2,1,1390.0,660.0,0.4748,8,1,2,516,0,
324,1,2,1,1390.0,1350.0,0.9712,3,1,1,523,0,
324,1,2,1,1390.0,1310.0,0.9424,8,1,1,359,1,1220.0
325,2,1,1,1640.0,1180.0,0.7195,105,1,2,157,1,1000.0
325,2,1,1,1640.0,1900.0,1.1585,19,1,3,359,1,1820.0
325,2,1,1,1640.0,1000.0,0.6098,88,1,2,242,1,920.0
325,2,1,1,1640.0,2250.0,1.372,52,1,8,407,0,
325,2,1,1,1640.0,2280.0,1.3902,95,1,2,614,0,
325,2,1,1,1640.0,1510.0,0.9207,68,1,5,209,0,
325,2,1,1,1640.0,1850.0,1.128,87,1,0,650,0,
325,2,1,1,1640.0,1030.0,0.628,109,1,0,716,1,960.0
325,2,1,1,1640.0,1680.0,1.0244,77,1,1,539,1,1680.0
325,2,1,1,1640.0,1400.0,0.8537,26,1,2,56,1,1360.0
325,2,1,1,1640.0,2050.0,1.25,2,1,0,632,1,2050.0
325,2,1,1,1640.0,1330.0,0.811,79,1,2,667,1,1290.0
325,2,1,1,1640.0,1600.0,0.9756,38,1,1,664,1,1600.0
325,2,1,1,1640.0,3620.0,2.2073,92,1,1,39,0,
325,2,1,1,1640.0,1470.0,0.8963,32,1,5,53,1,1450.0
326,4,1,3,4780.0,7210.0,1.5084,102,0,3,522,1,6720.0
326,4,1,3,4780.0,3680.0,0.7699,56,0,2,275,1,3640.0
326,4,1,3,4780.0,3110.0,0.6506,15,0,1,702,1,3000.0
326,4,1,3,4780.0,4240.0,0.887,100,0,3,673,0,
326,4,1,3,4780.0,6030.0,1.2615,32,0,5,435,0,
326,4,1,3,4780.0,6460.0,1.3515,103,0,1,633,0,
326,4,1,3,4780.0,4950.0,1.0356,1,0,0,688,1,4950.0
326,4,1,3,4780.0,4990.0,1.0439,69,0,5,233,1,4640.0
326,4,1,3,4780.0,5870.0,1.228,73,0,0,687,0,
326,4,1,3,4780.0,3790.0,0.7929,76,0,0,242,1,3580.0
326,4,1,3,4780.0,3350.0,0.7008,95,0,8,397,0,
326,4,1,3,4780.0,4890.0,1.023,89,0,2,363,1,4660.0
326,4,1,3,4780.0,4630.0,0.9686,53,0,0,601,1,4630.0
326,4,1,3,4780.0,3580.0,0.749,17,0,2,80,0,
326,4,1,3,4780.0,5360.0,1.1213,33,0,2,94,1,5000.0
327,4,1,1,8190.0,6930.0,0.8462,77,1,3,539,1,6930.0
327,4,1,1,8190.0,7810.0,0.9536,20,1,0,175,1,7770.0
327,4,1,1,8190.0,6930.0,0.8462,28,1,1,267,1,6410.0
327,4,1,1,8190.0,4910.0,0.5995,68,1,2,50,1,4450.0
327,4,1,1,8190.0,7460.0,0.9109,48,1,5,242,0,
327,4,1,1,8190.0,7290.0,0.8901,58,1,3,328,1,6900.0
327,4,1,1,8190.0,8400.0,1.0256,10,1,2,548,1,7550.0
327,4,1,1,8190.0,13730.0,1.6764,36,1,1,51,1,13730.0
327,4,1,1,8190.0,6620.0,0.8083,89,1,2,515,1,6110.0
327,4,1,1,8190.0,11390.0,1.3907,26,1,1,709,1,11390.0
327,4,1,1,8190.0,10290.0,1.2564,73,1,0,500,1,9480.0
327,4,1,1,8190.0,8620.0,1.0525,81,1,2,532,0,
327,4,1,1,8190.0,7220.0,0.8816,16,1,2,542,1,6710.0
327,4,1,1,8190.0,6000.0,0.7326,92,1,0,349,1,6000.0
327,4,1,1,8190.0,12950.0,1.5812,106,1,3,73,0,
328,2,1,1,2440.0,2180.0,0.8934,32,1,5,616,1,2150.0
328,2,1,1,2440.0,1910.0,0.7828,47,1,8,505,1,1910.0
328,2,1,1,2440.0,3140.0,1.2869,50,1,0,607,0,
328,2,1,1,2440.0,2970.0,1.2172,72,1,1,150,1,2740.0
328,2,1,1,2440.0,2160.0,0.8852,47,1,0,398,1,2110.0
328,2,1,1,2440.0,2510.0,1.0287,65,1,1,245,0,
328,2,1,1,2440.0,2850.0,1.168,12,1,0,661,1,2650.0
328,2,1,1,2440.0,2650.0,1.0861,75,1,2,106,1,2620.0
328,2,1,1,2440.0,2930.0,1.2008,74,1,5,560,1,2930.0
328,2,1,1,2440.0,2110.0,0.8648,88,1,0,96,0,
328,2,1,1,2440.0,2860.0,1.1721,4,1,0,421,1,2690.0
328,2,1,1,2440.0,1530.0,0.627,85,1,2,680,1,1520.0
328,2,1,1,2440.0,2650.0,1.0861,6,1,0,471,1,2650.0
328,2,1,1,2440.0,2250.0,0.9221,107,1,1,502,1,2170.0
328,2,1,1,2440.0,2730.0,1.1189,12,1,3,706,0,
329,4,3,2,3170.0,3870.0,1.2208,64,1,3,140,0,
329,4,3,2,3170.0,3270.0,1.0315,107,1,8,568,0,
329,4,3,2,3170.0,3100.0,0.9779,11,1,0,330,1,2950.0
329,4,3,2,3170.0,2330.0,0.735,23,1,2,663,1,2290.0
329,4,3,2,3170.0,2990.0,0.9432,87,1,5,119,1,2900.0
329,4,3,2,3170.0,3630.0,1.1451,49,1,3,86,1,3390.0
329,4,3,2,3170.0,1990.0,0.6278,66,1,3,81,1,1950.0
329,4,3,2,3170.0,2140.0,0.6751,1,1,2,478,1,2140.0
329,4,3,2,3170.0,3480.0,1.0978,40,1,0,516,1,3480.0
329,4,3,2,3170.0,5300.0,1.6719,97,1,2,660,0,
329,4,3,2,3170.0,3290.0,1.0379,107,1,2,561,1,3190.0
329,4,3,2,3170.0,3040.0,0.959,106,1,3,558,1,3040.0
329,4,3,2,3170.0,3160.0,0.9968,51,1,2,72,1,3150.0
329,4,3,2,3170.0,2370.0,0.7476,17,1,1,664,1,2210.0
329,4,3,2,3170.0,1920.0,0.6057,7,1,1,339,1,1920.0
330,3,3,2,2310.0,3260.0,1.4113,23,0,1,358,1,3050.0
330,3,3,2,2310.0,1120.0,0.4848,91,0,1,641,1,1070.0
330,3,3,2,2310.0,2380.0,1.0303,4,0,1,613,0,
330,3,3,2,2310.0,1690.0,0.7316,14,0,1,22,1,1670.0
330,3,3,2,2310.0,1460.0,0.632,59,0,1,9,1,1460.0
330,3,3,2,2310.0,2640.0,1.1429,37,0,1,209,0,
330,3,3,2,2310.0,4430.0,1.9177,70,0,0,127,0,
330,3,3,2,2310.0,2400.0,1.039,63,0,1,520,0,
330,3,3,2,2310.0,1500.0,0.6494,75,0,1,269,0,
330,3,3,2,2310.0,1460.0,0.632,60,0,5,149,1,1460.0
330,3,3,2,2310.0,2120.0,0.9177,93,0,2,157,1,2070.0
330,3,3,2,2310.0,2570.0,1.1126,64,0,1,131,1,2300.0
330,3,3,2,2310.0,2680.0,1.1602,31,0,0,415,1,2620.0
330,3,3,2,2310.0,2350.0,1.0173,69,0,0,642,1,2350.0
330,3,3,2,2310.0,1750.0,0.7576,50,0,1,505,1,1750.0
331,3,3,2,3650.0,3140.0,0.8603,67,0,5,658,0,
331,3,3,2,3650.0,4590.0,1.2575,96,0,1,518,1,4370.0
331,3,3,2,3650.0,5630.0,1.5425,106,0,0,56,0,
331,3,3,2,3650.0,4780.0,1.3096,51,0,1,617,1,4780.0
331,3,3,2,3650.0,3890.0,1.0658,100,0,2,61,0,
331,3,3,2,3650.0,3840.0,1.0521,19,0,1,659,1,3580.0
331,3,3,2,3650.0,2400.0,0.6575,1,0,1,485,1,2220.0
331,3,3,2,3650.0,3310.0,0.9068,48,0,0,538,1,2990.0
331,3,3,2,3650.0,4810.0,1.3178,46,0,0,250,0,
331,3,3,2,3650.0,4060.0,1.1123,31,0,2,630,1,4010.0
331,3,3,2,3650.0,3890.0,1.0658,15,0,8,230,0,
331,3,3,2,3650.0,2860.0,0.7836,36,0,1,493,1,2710.0
331,3,3,2,3650.0,2240.0,0.6137,25,0,0,288,1,1970.0
331,3,3,2,3650.0,3830.0,1.0493,48,0,1,664,1,3680.0
331,3,3,2,3650.0,2960.0,0.811,54,0,1,297,0,
332,2,1,1,2110.0,1590.0,0.7536,108,1,0,461,1,1470.0
332,2,1,1,2110.0,2270.0,1.0758,59,1,0,55,1,2170.0
332,2,1,1,2110.0,1130.0,0.5355,40,1,3,525,1,1130.0
332,2,1,1,2110.0,2260.0,1.0711,33,1,1,672,1,2160.0
332,2,1,1,2110.0,1340.0,0.6351,32,1,2,218,1,1180.0
332,2,1,1,2110.0,2710.0,1.2844,17,1,1,353,0,
332,2,1,1,2110.0,2510.0,1.1896,94,1,1,259,1,2510.0
332,2,1,1,2110.0,1650.0,0.782,82,1,2,548,1,1570.0
332,2,1,1,2110.0,1110.0,0.5261,50,1,3,335,1,1110.0
332,2,1,1,2110.0,2490.0,1.1801,45,1,2,448,0,
332,2,1,1,2110.0,2150.0,1.019,18,1,2,89,1,1860.0
332,2,1,1,2110.0,2060.0,0.9763,94,1,1,100,1,1950.0
332,2,1,1,2110.0,1600.0,0.7583,84,1,5,497,0,
332,2,1,1,2110.0,1900.0,0.9005,90,1,2,700,1,1830.0
332,2,1,1,2110.0,1600.0,0.7583,13,1,2,282,1,1580.0
